Time,Token,Action,Address,Amount
2024-12-02 16:00,USDC,TO,0x555ce236c0220695b68341bc48c68d52210cc35b,199793.593012
2024-12-03 07:00,USDC,FROM,0x8e4bdeec7ceb9570d440676345da1dce10329f5b,7500.0
2024-12-03 09:00,USDC,FROM,0x9886e1f4161b673da0ccc37bb5eefdc46e3a4968,30582.98
2024-12-12 11:00,USDC,FROM,0x178697ff489b390526c636dca1acca30d63c5c67,1000.0
2024-12-13 08:00,USDT,TO,0x0d0707963952f2fba59dd06f2b425ace40b492fe,1.62
2024-12-13 09:00,USDT,TO,0x0d0707963952f2fba59dd06f2b425ace40b492fe,38996.48418
2024-12-13 09:00,USDT,TO,0x0d0707963952f2fba59dd06f2b425ace40b492fe,30844.31
2024-12-15 13:00,USDC,FROM,0x3063f51378fb862bc040408b39851a938b1bfe39,22054.0
2024-12-15 13:00,USDC,FROM,0x3154677b603c2b30810b46a56b46892aa09d60e2,10000.0
2024-12-15 13:00,USDC,FROM,0xfed9c910984c2e7a5763d26d1bb2af0056b5b1e2,10500.0
2024-12-15 13:00,USDC,FROM,0x2305a370e186a87f3dffd08c9a0b1f31e9520249,6000.0
2024-12-15 13:00,USDC,FROM,0x21516572cf3c12054f9e612788b20bea1a6bfa0a,8000.0
2024-12-15 13:00,USDC,FROM,0x00546b3427216da431e0cc994a1264a6c55f8f59,1.0
2024-12-15 13:00,USDC,FROM,0xa5703ccc6d7f376f7b482bd98a58647ca3f316e4,1.0
2024-12-15 13:00,USDC,FROM,0xeca125df0b31df4e0988b58ad15588f0137cd70b,1.0
2024-12-15 13:00,USDC,FROM,0xcd178b2bd1232277f4287c8b88f0b2f9badc77c1,1200.0
2024-12-15 13:00,USDC,FROM,0x0f6889f7de048f0c913e919cbe8e7aa4a55c48b1,6000.0
2024-12-15 13:00,USDC,FROM,0x270263b480d1354ab6a44ed5c6b505347b0f86eb,3500.0
2024-12-15 13:00,USDC,FROM,0x5b6b4af06798a8c85e8c5effd69b112623e97fd3,4800.0
2024-12-15 13:00,USDC,FROM,0xb2c9e2db56fc26053d3ea1f40988d6b6fadce515,1.0
2024-12-15 13:00,USDC,TO,0xb2c9444d04c92b485fd0958039bc66e0cf0ee515,1.0
2024-12-15 13:00,USDC,FROM,0xb2c9444d04c92b485fd0958039bc66e0cf0ee515,0.0
2024-12-15 13:00,USDC,TO,0xb2c998f214830f1ca13dd65de5a21d3b603ee515,0.01
2024-12-16 09:00,USDC,FROM,0x52f95a875509bf25954743db9369a4474efff89c,2700.0
2024-12-16 09:00,USDC,FROM,0xa5703ccc6d7f376f7b482bd98a58647ca3f316e4,6999.0
2024-12-16 09:00,USDC,FROM,0xeca125df0b31df4e0988b58ad15588f0137cd70b,5499.0
2024-12-16 09:00,USDC,FROM,0xb2c9e2db56fc26053d3ea1f40988d6b6fadce515,6666.0
2024-12-16 09:00,USDC,FROM,0x00546b3427216da431e0cc994a1264a6c55f8f59,499.0
2024-12-16 11:00,USDC,FROM,0x270263b480d1354ab6a44ed5c6b505347b0f86eb,250.0
2024-12-17 11:00,USDT,FROM,0xe57ed5442a88770ddbfad623af182068bcf514b7,10.0
2024-12-17 11:00,USDT,TO,0xe57eb07f8df178f461da18af812d7b3ec67514b7,10.0
2024-12-17 11:00,USDT,FROM,0xe57eb07f8df178f461da18af812d7b3ec67514b7,0.0
2024-12-17 11:00,USDT,TO,0xe57e2ca5472ed0f81825bf283d613391ecdb14b7,0.01
2024-12-17 12:00,USDT,FROM,0xe57ed5442a88770ddbfad623af182068bcf514b7,69842.69
2024-12-19 07:00,USDC,FROM,0x85064fe59541675565dba8b7c85d4c2fd6618617,670.0
2024-12-21 15:00,USDC,TO,0x555ce236c0220695b68341bc48c68d52210cc35b,149866.661968
2024-12-21 15:00,USDC,FROM,0x4a691aa950c4071b9d288d7e76535067a58b6923,10.0
2024-12-21 16:00,USDC,FROM,0x4a691aa950c4071b9d288d7e76535067a58b6923,49990.0
2024-12-23 08:00,USDC,FROM,0x7b464929a7c7c9f59335211a0f699667322b4f14,49298.46
2024-12-23 08:00,USDC,FROM,0x7b464929a7c7c9f59335211a0f699667322b4f14,42247.52
2025-01-03 13:00,USDT,TO,0x6f08040567636b620be05fb8d750787076d577c1,1.0
2025-01-05 23:00,USDT,TO,0x6f08040567636b620be05fb8d750787076d577c1,120000.0
2025-01-06 07:00,USDT,FROM,0x5319f2b11aef28a8bdd96ff2dc9c7040960d4ad9,3000.0
2025-01-06 07:00,USDT,FROM,0x5319f2b11aef28a8bdd96ff2dc9c7040960d4ad9,748.0
2025-01-06 12:00,USDC,FROM,0x3c6955598fee20efa798551ee9ddcba8c21d429f,500.0
2025-01-06 12:00,USDT,FROM,0xe420ee1d7df95df6d08cf8243448085bb16954c0,1330.0
2025-01-07 08:00,USDC,FROM,0xcd178b2bd1232277f4287c8b88f0b2f9badc77c1,1200.0
2025-01-13 10:00,USDC,FROM,0x302f1ec46029a00457b1929c1aa5610471e9c682,5090.29
2025-01-13 10:00,USDC,FROM,0x21516572cf3c12054f9e612788b20bea1a6bfa0a,2320.69
2025-01-13 10:00,USDC,FROM,0x09b1f8f5a029516c478c482b712cbdc81b3b097e,3035.0
2025-01-15 10:00,USDC,TO,0x9008d19f58aabd9ed0d60971565aa8510560ab41,99860.996126
2025-01-15 10:00,USDT,FROM,0x9008d19f58aabd9ed0d60971565aa8510560ab41,100000.0
2025-01-15 15:00,USDC,FROM,0x24c254e27b7d5a73e40059f331a0042c0da0b176,10000.0
2025-01-15 15:00,USDC,FROM,0x3063f51378fb862bc040408b39851a938b1bfe39,21636.55
2025-01-15 15:00,USDC,FROM,0x2305a370e186a87f3dffd08c9a0b1f31e9520249,6000.0
2025-01-15 15:00,USDC,FROM,0x52f95a875509bf25954743db9369a4474efff89c,5400.0
2025-01-15 15:00,USDC,FROM,0xa5703ccc6d7f376f7b482bd98a58647ca3f316e4,7000.0
2025-01-15 15:00,USDC,FROM,0xeca125df0b31df4e0988b58ad15588f0137cd70b,5500.0
2025-01-15 15:00,USDC,FROM,0xb2c9e2db56fc26053d3ea1f40988d6b6fadce515,6667.0
2025-01-15 15:00,USDC,FROM,0xfed9c910984c2e7a5763d26d1bb2af0056b5b1e2,10500.0
2025-01-15 15:00,USDC,FROM,0x0f6889f7de048f0c913e919cbe8e7aa4a55c48b1,6000.0
2025-01-15 15:00,USDC,FROM,0x00546b3427216da431e0cc994a1264a6c55f8f59,1000.0
2025-01-15 15:00,USDC,FROM,0x5b6b4af06798a8c85e8c5effd69b112623e97fd3,4800.0
2025-01-15 15:00,USDC,FROM,0x21516572cf3c12054f9e612788b20bea1a6bfa0a,8000.0
2025-01-16 09:00,USDC,FROM,0x00546b3427216da431e0cc994a1264a6c55f8f59,1000.0
2025-01-16 09:00,USDC,FROM,0x85064fe59541675565dba8b7c85d4c2fd6618617,800.0
2025-01-16 11:00,USDC,FROM,0x7b464929a7c7c9f59335211a0f699667322b4f14,25537.45
2025-01-16 12:00,USDC,FROM,0x7b464929a7c7c9f59335211a0f699667322b4f14,33622.06
2025-01-20 08:00,USDT,FROM,0x9886e1f4161b673da0ccc37bb5eefdc46e3a4968,12038.89
2025-01-22 11:00,USDC,TO,0x555ce236c0220695b68341bc48c68d52210cc35b,224806.72274
2025-01-22 11:00,USDC,FROM,0x24f18cb03dab50586f7663722c25e9921de32c8f,25000.0
2025-01-27 08:00,USDC,FROM,0x9008d19f58aabd9ed0d60971565aa8510560ab41,20000.0
2025-01-27 08:00,USDT,TO,0x9008d19f58aabd9ed0d60971565aa8510560ab41,19984.213053
2025-01-27 08:00,USDT,FROM,0x7239cb01168759a8ba706264aa0a03bba54db7f5,20000.0
2025-01-29 10:00,USDC,FROM,0x69b8f9e950d1ac7a1cf21028cc25bf5edac24f33,998.0
2025-01-29 10:00,USDT,FROM,0xfed9c910984c2e7a5763d26d1bb2af0056b5b1e2,1827.16
2025-02-04 06:00,USDT,TO,0x0d0707963952f2fba59dd06f2b425ace40b492fe,10533.824512
2025-02-04 08:00,USDT,TO,0x83c41363cbee0081dab75cb841fa24f3db46627e,12066.43363
2025-02-05 10:00,USDC,FROM,0x3063f51378fb862bc040408b39851a938b1bfe39,1363.0
2025-02-05 10:00,USDC,FROM,0x5319f2b11aef28a8bdd96ff2dc9c7040960d4ad9,3000.0
2025-02-05 20:00,USDT,TO,0x6f08040567636b620be05fb8d750787076d577c1,16000.0
2025-02-10 13:00,USDC,FROM,0xf2d414978fa3b4e65d8b936624fa7cbb568d30ee,3000.0
2025-02-12 10:00,USDC,FROM,0x3063f51378fb862bc040408b39851a938b1bfe39,1113.0
2025-02-14 15:00,USDC,FROM,0x3063f51378fb862bc040408b39851a938b1bfe39,21983.89
2025-02-14 15:00,USDC,FROM,0x20bf7dc4b28c1d7e0c0bc8f48d310d724743b9ad,10000.0
2025-02-14 15:00,USDC,FROM,0x2305a370e186a87f3dffd08c9a0b1f31e9520249,6000.0
2025-02-14 15:00,USDC,FROM,0x52f95a875509bf25954743db9369a4474efff89c,5400.0
2025-02-14 15:00,USDC,FROM,0xa5703ccc6d7f376f7b482bd98a58647ca3f316e4,7000.0
2025-02-14 15:00,USDC,FROM,0xeca125df0b31df4e0988b58ad15588f0137cd70b,5500.0
2025-02-14 15:00,USDC,FROM,0xb2c9e2db56fc26053d3ea1f40988d6b6fadce515,6667.0
2025-02-14 15:00,USDC,FROM,0x0f6889f7de048f0c913e919cbe8e7aa4a55c48b1,6000.0
2025-02-14 15:00,USDC,FROM,0x00546b3427216da431e0cc994a1264a6c55f8f59,2000.0
2025-02-14 15:00,USDC,FROM,0x21516572cf3c12054f9e612788b20bea1a6bfa0a,8000.0
2025-02-14 15:00,USDC,FROM,0x85064fe59541675565dba8b7c85d4c2fd6618617,800.0
2025-02-14 15:00,USDC,FROM,0x5b6b4af06798a8c85e8c5effd69b112623e97fd3,4800.0
2025-02-14 15:00,USDT,FROM,0xfed9c910984c2e7a5763d26d1bb2af0056b5b1e2,10500.0
2025-02-17 07:00,USDC,FROM,0xa5703ccc6d7f376f7b482bd98a58647ca3f316e4,717.0
2025-02-17 07:00,USDC,FROM,0xa578e2abd802cf29cb02d3d0077cd54a86d316e4,0.0
2025-02-17 10:00,USDC,FROM,0x9886e1f4161b673da0ccc37bb5eefdc46e3a4968,11623.76
2025-02-17 10:00,USDC,FROM,0x9886e10c7c20552dc53a29f4f63bbe8ffc4a4968,0.0
2025-02-17 10:00,USDC,FROM,0x8e4bdeec7ceb9570d440676345da1dce10329f5b,2500.0
2025-02-17 10:00,USDC,FROM,0x8e4bdeec7ceb9570d440676345da1dce10329f5b,2500.0
2025-02-17 10:00,USDC,FROM,0x8e4e6b306597601c4dc201929e2deee411029f5b,0.0
2025-02-17 10:00,USDC,FROM,0x8e461d0faedf96cfd95c3c9a58d59c02fa629f5b,0.0
2025-02-19 08:00,USDT,FROM,0x7239cb01168759a8ba706264aa0a03bba54db7f5,10000.0
2025-02-28 10:00,USDC,FROM,0x7b464929a7c7c9f59335211a0f699667322b4f14,74144.04
2025-02-28 16:00,USDC,TO,0x6edf968da408a9640b8865826429a977a11c5048,33622.05989
2025-03-03 11:00,USDC,FROM,0x302f1ec46029a00457b1929c1aa5610471e9c682,5211.82
2025-03-03 12:00,USDC,FROM,0x302f942b438727ce050febde5f2e52cf971cc682,0.0
2025-03-03 12:00,USDC,TO,0x9008d19f58aabd9ed0d60971565aa8510560ab41,19974.797196
2025-03-03 12:00,USDT,FROM,0x9008d19f58aabd9ed0d60971565aa8510560ab41,20000.0
2025-03-03 13:00,USDC,FROM,0x7b464929a7c7c9f59335211a0f699667322b4f14,33622.05989
2025-03-04 08:00,USDC,TO,0x6edf968da408a9640b8865826429a977a11c5048,25536.94
2025-03-04 10:00,USDC,FROM,0x8d027cd2a76211c71423ea1e4a6c8659ac62ae56,3000.0
2025-03-06 07:00,USDC,FROM,0x7b464929a7c7c9f59335211a0f699667322b4f14,25536.94
2025-03-06 07:00,USDC,FROM,0x3063f51378fb862bc040408b39851a938b1bfe39,1014.0
2025-03-06 07:00,USDC,TO,0x555ce236c0220695b68341bc48c68d52210cc35b,149884.674494
2025-03-06 08:00,USDC,FROM,0x7b464929a7c7c9f59335211a0f699667322b4f14,68773.79
2025-03-06 09:00,USDC,FROM,0x5e5de27582a2e3a486cb9e3234b29280f093cefe,71.28
2025-03-06 09:00,USDC,FROM,0x44ce0e531673640967043cf0eaadd09f748a53c3,27.65
2025-03-06 09:00,USDC,FROM,0xc348897089fa2d04d5b9ae5a5612f4c4991c93e5,27.65
2025-03-06 09:00,USDC,FROM,0x57083abb44957a6a5bbdd104418acae3d4ea6c1f,25.98
2025-03-06 09:00,USDC,FROM,0x01c0db1efa9cf62ff38f9ede3303ed5059b064a0,25.14
2025-03-06 09:00,USDC,FROM,0x64d0975c8d94ec1922bccf5997043acac4eb39db,25.14
2025-03-06 09:00,USDC,FROM,0x86ef906a98da02a3dec75600038f495f47306d7f,25.14
2025-03-06 09:00,USDC,FROM,0xa2840faa2394c80ad35ffdd5d5c79b1309f9948b,23.47
2025-03-06 09:00,USDC,FROM,0xb3ec56736a38ce6adf8adc1cb429ebccca97ab7e,23.47
2025-03-06 09:00,USDC,FROM,0x647fba08604003c36046542f0abf3fdb40bf4069,25.14
2025-03-06 11:00,USDC,FROM,0x3063b409d482984728c2d1a66d12e8defb37fe39,0.0
2025-03-06 11:00,USDC,TO,0x7b468efb0703241a515c9fb650da10e51d4f4f14,0.016877
2025-03-11 08:00,USDC,FROM,0x7c58b0dbeaeb169faca82e6ce5dd218b81bf603b,15000.0
2025-03-11 08:00,USDC,FROM,0x7c584a1740470ff5f38d1d871c737da71229603b,0.0
2025-03-11 08:00,USDC,TO,0x7c584a1740470ff5f38d1d871c737da71229603b,0.015
2025-03-13 07:00,USDC,FROM,0x9886e1f4161b673da0ccc37bb5eefdc46e3a4968,25501.38
2025-03-13 07:00,USDC,FROM,0x9886ef22fc76273f6a18b934d46dc1753b154968,0.0
2025-03-13 07:00,USDC,TO,0x9886ef22fc76273f6a18b934d46dc1753b154968,0.01255
2025-03-14 13:00,USDC,TO,0x4a72907eeb02ff3e816fec0ca3356f45ba67d1ec,69500.0
2025-03-14 13:00,USDT,TO,0x4a72907eeb02ff3e816fec0ca3356f45ba67d1ec,29738.953469
2025-03-14 14:00,USDC,FROM,0x20bf7dc4b28c1d7e0c0bc8f48d310d724743b9ad,10000.0
2025-03-14 14:00,USDC,FROM,0x21516572cf3c12054f9e612788b20bea1a6bfa0a,8000.0
2025-03-14 14:00,USDC,FROM,0xb2c9e2db56fc26053d3ea1f40988d6b6fadce515,6667.0
2025-03-14 14:00,USDC,FROM,0xeca125df0b31df4e0988b58ad15588f0137cd70b,5500.0
2025-03-14 14:00,USDC,FROM,0xa5703ccc6d7f376f7b482bd98a58647ca3f316e4,7000.0
2025-03-14 14:00,USDC,FROM,0x00546b3427216da431e0cc994a1264a6c55f8f59,2000.0
2025-03-14 14:00,USDC,FROM,0x5b6b4af06798a8c85e8c5effd69b112623e97fd3,7000.0
2025-03-14 14:00,USDC,FROM,0x2305a370e186a87f3dffd08c9a0b1f31e9520249,7800.0
2025-03-14 14:00,USDC,FROM,0x85064fe59541675565dba8b7c85d4c2fd6618617,800.0
2025-03-14 14:00,USDC,TO,0x8506d5b9a61458a78d600152a92d9cb002dc8617,0.18
2025-03-14 14:00,USDC,FROM,0x8506d5b9a61458a78d600152a92d9cb002dc8617,0.0
2025-03-14 14:00,USDT,FROM,0xfed9c910984c2e7a5763d26d1bb2af0056b5b1e2,10500.0
2025-03-19 07:00,USDC,FROM,0x9d254559c8ef5a208174edf55cbbdc891cf8d97b,2500.0
2025-03-19 07:00,USDC,TO,0x9d2586fb851c272440133165a27fd0f478a1d97b,0.125
2025-03-19 07:00,USDC,FROM,0x9d2586fb851c272440133165a27fd0f478a1d97b,0.0
2025-04-01 08:00,USDC,FROM,0x302f1ec46029a00457b1929c1aa5610471e9c682,1126.26
2025-04-01 08:00,USDC,FROM,0x302f942b438727ce050febde5f2e52cf971cc682,0.0
2025-04-01 08:00,USDC,TO,0x302f942b438727ce050febde5f2e52cf971cc682,0.112621
2025-04-01 08:00,USDC,FROM,0x8e4bdeec7ceb9570d440676345da1dce10329f5b,2500.0
2025-04-01 08:00,USDC,FROM,0x8e4b54d54b49d41809bc582abc5ee5695bc29f5b,0.0
2025-04-01 08:00,USDC,TO,0x8e4b54d54b49d41809bc582abc5ee5695bc29f5b,0.125
2025-04-01 08:00,USDT,FROM,0x8d027cd2a76211c71423ea1e4a6c8659ac62ae56,3000.0
2025-04-01 08:00,USDT,TO,0x8d02ac7505eb473223378c5713d76a530c94ae56,0.013
2025-04-08 08:00,USDT,FROM,0x9008d19f58aabd9ed0d60971565aa8510560ab41,2500.0
2025-04-15 08:00,USDC,FROM,0x21516572cf3c12054f9e612788b20bea1a6bfa0a,8000.0
2025-04-15 08:00,USDC,FROM,0x2305a370e186a87f3dffd08c9a0b1f31e9520249,7800.0
2025-04-15 08:00,USDC,FROM,0xb2c9e2db56fc26053d3ea1f40988d6b6fadce515,6667.0
2025-04-15 08:00,USDC,FROM,0xa5703ccc6d7f376f7b482bd98a58647ca3f316e4,7000.0
2025-04-15 08:00,USDC,FROM,0x5b6b4af06798a8c85e8c5effd69b112623e97fd3,7000.0
2025-04-15 08:00,USDC,FROM,0x00546b3427216da431e0cc994a1264a6c55f8f59,2000.0
2025-04-15 08:00,USDC,FROM,0x85064fe59541675565dba8b7c85d4c2fd6618617,800.0
2025-04-15 08:00,USDT,FROM,0xfed9c910984c2e7a5763d26d1bb2af0056b5b1e2,2625.0
2025-04-15 14:00,USDC,TO,0x58edf78281334335effa23101bbe3371b6a36a51,94.3
2025-04-17 09:00,USDC,FROM,0x24c254e27b7d5a73e40059f331a0042c0da0b176,10000.0
2025-04-17 11:00,USDC,TO,0x58edf78281334335effa23101bbe3371b6a36a51,37364.0
2025-04-24 09:00,USDC,FROM,0x9886e1f4161b673da0ccc37bb5eefdc46e3a4968,20000.0
2025-05-05 09:00,USDT,FROM,0x8d027cd2a76211c71423ea1e4a6c8659ac62ae56,3000.0
2025-05-05 19:00,USDT,FROM,0x746b53b1327a02a395bdf8fd177949eaf61846b8,10000.0
2025-05-07 13:00,USDC,FROM,0x5b6b4af06798a8c85e8c5effd69b112623e97fd3,437.0
2025-05-07 13:00,USDC,FROM,0x85064fe59541675565dba8b7c85d4c2fd6618617,353.99
2025-05-07 13:00,USDC,FROM,0x2305a370e186a87f3dffd08c9a0b1f31e9520249,2284.46
2025-05-07 13:00,USDT,TO,0x83c41363cbee0081dab75cb841fa24f3db46627e,10000.1985
2025-05-07 13:00,USDT,FROM,0x8d1bea3c64e10f6622f4db5f309c9a1f9436a412,735.0
2025-05-07 15:00,USDC,FROM,0x20bf7dc4b28c1d7e0c0bc8f48d310d724743b9ad,75.0
2025-05-07 15:00,USDC,FROM,0x302f1ec46029a00457b1929c1aa5610471e9c682,1181.81
2025-05-15 12:00,USDC,TO,0xb8f275fbf7a959f4bce59999a2ef122a099e81a8,98.115359
2025-05-15 12:00,USDC,TO,0x07ae8551be970cb1cca11dd7a11f47ae82e70e67,99868.507392
2025-05-15 14:00,USDC,FROM,0x21516572cf3c12054f9e612788b20bea1a6bfa0a,8000.0
2025-05-15 14:00,USDC,FROM,0xa5703ccc6d7f376f7b482bd98a58647ca3f316e4,7000.0
2025-05-15 14:00,USDC,FROM,0x2305a370e186a87f3dffd08c9a0b1f31e9520249,7800.0
2025-05-15 14:00,USDC,FROM,0x5b6b4af06798a8c85e8c5effd69b112623e97fd3,7800.0
2025-05-15 14:00,USDC,FROM,0x00546b3427216da431e0cc994a1264a6c55f8f59,2000.0
2025-05-15 14:00,USDC,FROM,0x24c254e27b7d5a73e40059f331a0042c0da0b176,10000.0
2025-05-15 14:00,USDC,FROM,0xb2c9e2db56fc26053d3ea1f40988d6b6fadce515,1905.0
2025-05-15 14:00,USDC,FROM,0x85064fe59541675565dba8b7c85d4c2fd6618617,200.0
2025-05-16 17:00,USDC,FROM,0x9d254559c8ef5a208174edf55cbbdc891cf8d97b,2500.0
2025-05-19 19:00,USDC,FROM,0x85064fe59541675565dba8b7c85d4c2fd6618617,380.0
2025-05-20 11:00,USDC,FROM,0xf2d414978fa3b4e65d8b936624fa7cbb568d30ee,2380.5
2025-05-20 11:00,USDC,FROM,0x9886e1f4161b673da0ccc37bb5eefdc46e3a4968,22762.19
2025-05-20 11:00,USDC,FROM,0x21516572cf3c12054f9e612788b20bea1a6bfa0a,463.0
2025-05-20 12:00,USDC,FROM,0x21516572cf3c12054f9e612788b20bea1a6bfa0a,3000.0
2025-05-21 10:00,USDC,FROM,0x302f1ec46029a00457b1929c1aa5610471e9c682,1180.0
2025-05-25 13:00,USDT,TO,0x6f08040567636b620be05fb8d750787076d577c1,25000.0
